CustomerID,Recency,Frequency,Monetary
12346.0,1.6111730617147058,-2.0980716806381876,-1.9256470395944842
12347.0,-1.7975921906107322,1.1513463522478193,1.3305419194342982
12348.0,0.30905346647733145,-0.22431569336741244,0.5070379080830847
12349.0,-0.645120830499893,0.42397765904043017,0.48899675006005905
12350.0,1.560963525743708,-0.6604982609711326,-0.5368484538507939
12352.0,-0.22873496380904898,0.6298306823627694,0.3876518463907494
12353.0,1.1597712264417503,-1.6515574414155694,-1.03231307772983
12354.0,1.280045595493445,0.2467428921877009,0.12682845487980438
12355.0,1.204214618383234,-0.8504840256129699,-0.38176479391609686
12356.0,-0.5253676847072799,0.2598347141798797,0.8983198533023756
12357.0,-0.2881341560465121,0.8851639878024532,1.7516331031340058
12358.0,-1.7975921906107322,-0.5808698382703795,0.18155200126571977
12359.0,-1.140971854856891,1.4263390614046219,1.7590937524961525
12360.0,0.03227685863192207,0.8728314126530548,0.8473950149468371
12361.0,1.484882494351364,-1.0334962349975045,-0.7755738017115472
12362.0,-1.6213508423462633,1.4896025717425936,1.5306808634765603
12363.0,0.6176158206317214,-0.4429032993601021,-0.28431340760115703
12364.0,-1.140971854856891,0.5425330696348526,0.26539028776477425
12365.0,1.4984686983305293,-0.4429032993601021,-0.5560936034782834
12367.0,-1.4886933782465284,-0.9673296647472266,-0.8196336299695873
12370.0,0.018080053185615206,1.081232340875248,1.125413067458783
12371.0,-0.07230705023442206,0.3101914259175371,0.5472997527285549
12372.0,0.2773393905720425,0.16341333823297435,0.2569816922757223
12373.0,1.564163836224482,-0.7982911845948922,-0.49623951454414905
12374.0,-0.47186678815404215,-0.1780577151828317,-0.11347340342049388
12375.0,-1.6213508423462633,-0.6196407339199519,-0.38623619278127197
12377.0,1.5768803601891561,0.4654161829262104,0.42820582899966253
12378.0,0.7586575581806505,1.303376737782713,1.25280360695596
12379.0,0.37915072419786056,-0.016165796930564063,-0.030078321156787165
12380.0,-0.553579824180836,0.708858719872307,0.8675609704333338
12381.0,-1.3812124281886016,0.5960018452271942,0.5100661272955681
12383.0,1.0700999506091105,0.6702765117324593,0.5258732201069631
12384.0,-0.374728974822235,-0.24851047218872302,-0.27039714008489135
12386.0,1.647505844654034,-1.0334962349975045,-0.4490686386013858
12388.0,-0.7495483433742626,0.6702765117324593,0.8879796340386168
12390.0,0.35964592856022215,-0.20084590416260964,-0.28645707608140364
12391.0,-0.553579824180836,0.6702765117324593,-0.3800974727542991
12393.0,0.2773393905720425,0.3223090010792441,0.40606132028569797
12394.0,0.18706498585904513,-0.3259472253341165,0.2425604038808793
12395.0,-0.7495483433742626,1.0413707596150092,0.9595439812221536
12397.0,-0.22873496380904898,0.8539902849911775,0.7569175234586262
12398.0,-0.05657442673436107,0.5425330696348526,0.43183388327647504
12399.0,0.6835120924952263,0.2598347141798797,0.1452030594153659
12401.0,1.5383184630917541,-1.5040083605414811,-1.0483236641738216
12402.0,1.6019168422195962,-0.9673296647472266,-0.7076014569870188
12403.0,0.003650515892705492,-1.3820477690814081,-0.43957739199711804
12405.0,0.8768508426296026,0.19215406494353468,0.4672034228865564
12406.0,-0.553579824180836,0.7311846660310289,1.0474440944587118
12407.0,0.003650515892705492,0.4654161829262104,0.46614437099251915
12408.0,-0.2881341560465121,0.7671266779892909,0.9087078809490651
12409.0,0.3497414780247575,0.7741347433845134,2.531894127088497
12410.0,1.5317688027662253,-0.2992707839386963,-0.16522599432171867
12412.0,0.30905346647733145,0.28540231940763316,0.2163450942185203
12413.0,0.2219599045865251,-0.03468350658377415,-0.15403637757124064
12414.0,1.2172115763820535,-0.6196407339199519,-0.2740597927829153
12415.0,-0.4981549780484065,2.3891089903111595,8.044544996290087
12417.0,-1.6213508423462633,1.2203666798840744,1.1348806910249472
12418.0,0.6400624422822866,-0.15591155314674984,-0.17606234985932084
12420.0,0.18706498585904513,-0.27347795592179364,-0.23768894980335586
12421.0,-0.7495483433742626,0.07047341278905785,-0.06337119737435513
12422.0,0.5056200267999696,-0.05364296329248213,-0.065460006516207
12423.0,-2.0720028033040827,0.8539902849911775,0.5302194795737774
12424.0,0.9561777010468108,-0.24851047218872302,0.49055737249706494
12425.0,0.3397325166520393,-0.11340353824961714,-0.08602710679320036
12426.0,1.1181997532950798,-0.24851047218872302,-0.25440390977650695
12427.0,-0.9176462717051654,-0.1343712242238013,-0.14202062231281296
12428.0,-0.44643654389341864,1.5656305187162662,2.055496167876962
12429.0,-1.0776842546460883,0.6462445001717716,1.1830354910108458
12430.0,-0.10466244677962806,-0.9673296647472266,-0.6545173880185993
12431.0,-0.22873496380904898,1.3791954416821526,1.7923932685873054
12432.0,-0.10466244677962806,0.7311846660310289,1.5092566070832758
12433.0,-2.0720028033040827,1.8512836661599616,2.8239619261156985
